Hogar;Fecha Inicio;Fecha Fin;Obs;En Darklist?;Puede Cambiar?;Log;Cerramiento<>Propduccion;Cambio Realizado
120086,2017-04-05,2017-04-23,"prueba",false,No permitido cambios,null,null,null
120087,2017-04-05,2017-04-25,"prueba",false,No permitido cambios,null,null,null
120088,2017-04-05,2017-05-01,"prueba",false,No permitido cambios,null,null,null
120089,2017-04-11,2017-05-01,"prueba",false,No permitido cambios,null,null,null
120090,2017-04-11,2017-04-24,"prueba",false,No permitido cambios,null,null,null
120091,2017-04-12,2017-04-23,"prueba",false,No permitido cambios,null,null,null
120091,2018-01-22,2018-01-22,"atipico",false,No permitido cambios,null,null,null
120093,2017-05-11,2017-06-20,"prueba",false,No permitido cambios,null,null,null
120094,2017-05-12,2017-05-30,"",false,No permitido cambios,null,null,null
120095,2017-05-16,2017-05-21,"PRUEBA",false,No permitido cambios,null,null,null
120095,2019-01-30,2019-02-01,"prueba",false,No permitido cambios,null,null,null
120095,2019-02-27,2019-02-27,"atipico",false,No permitido cambios,null,null,null
120096,2017-05-15,2017-05-21,"prueba",false,No permitido cambios,null,null,null
120096,2017-08-17,2017-08-18,"atipico",false,No permitido cambios,null,null,null
120096,2018-01-08,2018-01-09,"atipico",false,No permitido cambios,null,null,null
120097,2017-05-15,2017-05-25,"prueba",false,No permitido cambios,null,null,null
120097,2018-01-11,2018-01-11,"atipico",false,No permitido cambios,null,null,null
120097,2018-01-12,2018-01-14,"atipico",false,No permitido cambios,null,null,null
120097,2018-01-17,2018-01-17,"atipico",false,No permitido cambios,null,null,null
120098,2017-05-30,2017-05-31,"",false,No permitido cambios,null,null,null
120098,2018-06-28,2018-06-30,"atípico",false,No permitido cambios,null,null,null
120099,2017-05-23,2017-05-31,"prueba",false,No permitido cambios,null,null,null
123012,2017-05-15,2017-05-15,"atipico",false,No permitido cambios,null,null,null
130000,2017-06-01,2017-06-19,"prueba",false,No permitido cambios,null,null,null
130001,2017-06-13,2017-06-28,"",false,No permitido cambios,null,null,null
130001,2018-12-17,2018-12-18,"atipico",false,No permitido cambios,null,null,null
130002,2017-06-13,2017-07-06,"prueba",false,No permitido cambios,null,null,null
130003,2017-06-13,2017-07-17,"prueba",false,No permitido cambios,null,null,null
130003,2018-01-24,2018-01-24,"atipico",false,No permitido cambios,null,null,null
130003,2018-08-30,2018-08-31,"atipico",false,No permitido cambios,null,null,null
130004,2017-06-15,2017-07-09,"prueba",false,No permitido cambios,null,null,null
130004,2018-10-10,2018-10-10,"ATIPICO",false,No permitido cambios,null,null,null
130004,2018-11-15,2018-11-15,"atipico",false,No permitido cambios,null,null,null
130005,2017-06-15,2017-07-02,"prueba",false,No permitido cambios,null,null,null
130005,2021-04-28,2021-04-30,"Problema técnico",false,No permitido cambios,null,null,null
130006,2017-06-14,2017-06-22,"prueba",false,No permitido cambios,null,null,null
130006,2017-08-30,2017-08-30,"atipico",false,No permitido cambios,null,null,null
130006,2017-09-20,2017-09-21,"atipico",false,No permitido cambios,null,null,null
130006,2017-09-22,2017-09-25,"atipico",false,No permitido cambios,null,null,null
130007,2017-06-14,2017-07-09,"prueba",false,No permitido cambios,null,null,null
130007,2018-08-02,2018-08-05,"atipico",false,No permitido cambios,null,null,null
130007,2018-08-06,2018-08-06,"atipico",false,No permitido cambios,null,null,null
130007,2018-08-08,2018-08-08,"atipico",false,No permitido cambios,null,null,null
130008,2017-06-22,2017-07-11,"prueba",false,No permitido cambios,null,null,null
130009,2017-06-22,2017-08-03,"prueba",false,No permitido cambios,null,null,null
130010,2017-06-20,2017-07-13,"prueba",false,No permitido cambios,null,null,null
130011,2017-06-23,2017-07-02,"prueba",false,No permitido cambios,null,null,null
130011,2018-08-06,2018-08-06,"atipico",false,No permitido cambios,null,null,null
130011,2018-08-08,2018-08-08,"atipico",false,No permitido cambios,null,null,null
130012,2017-06-26,2017-07-20,"prueba",false,No permitido cambios,null,null,null
130012,2017-08-28,2017-08-28,"atipico",false,No permitido cambios,null,null,null
130012,2018-01-10,2018-01-10,"atipico",false,No permitido cambios,null,null,null
130012,2018-01-11,2018-01-14,"atipico",false,No permitido cambios,null,null,null
130012,2018-01-15,2018-01-15,"atipico",false,No permitido cambios,null,null,null
130012,2018-01-16,2018-01-16,"atipico",false,No permitido cambios,null,null,null
130013,2017-07-05,2017-07-09,"prueba",false,No permitido cambios,null,null,null
130014,2017-06-28,2017-07-16,"prueba",false,No permitido cambios,null,null,null
130014,2017-09-01,2017-09-01,"atipico",false,No permitido cambios,null,null,null
130014,2017-11-10,2017-11-10,"atipico",false,No permitido cambios,null,null,null
130014,2017-11-26,2017-11-26,"atipico",false,No permitido cambios,null,null,null
130014,2018-03-27,2018-04-03,"atipico",false,No permitido cambios,null,null,null
130015,2017-06-28,2017-07-09,"prueba",false,No permitido cambios,null,null,null
130017,2017-06-30,2017-07-12,"prueba",false,No permitido cambios,null,null,null
130017,2020-01-27,2020-01-28,"atipico",false,No permitido cambios,null,null,null
130018,2017-07-07,2017-07-20,"prueba",false,No permitido cambios,null,null,null
130019,2017-07-19,2017-07-27,"prueba",false,No permitido cambios,null,null,null
130020,2017-07-24,2017-08-03,"prueba",false,No permitido cambios,null,null,null
130022,2017-07-26,2017-08-14,"prueba",false,No permitido cambios,null,null,null
130024,2017-07-26,2017-08-14,"prueba",false,No permitido cambios,null,null,null
130025,2017-07-27,2017-08-17,"prueba",false,No permitido cambios,null,null,null
130025,2018-01-16,2018-01-16,"atipico",false,No permitido cambios,null,null,null
130026,2017-08-07,2017-09-07,"prueba",false,No permitido cambios,null,null,null
130026,2018-01-12,2018-01-14,"atipico",false,No permitido cambios,null,null,null
130027,2017-07-31,2017-08-15,"prueba",false,No permitido cambios,null,null,null
